2025-05-12 00:22:56,502 - INFO - Starting Kafka Consumer...
2025-05-12 00:22:56,683 - INFO - Connected to PostgreSQL database.
2025-05-12 00:22:56,703 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,737 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-12 00:22:56,738 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,741 - INFO - Updating subscribed topics to: ('heartbeat',)
2025-05-12 00:22:56,753 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,754 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,755 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-12 00:22:56,875 - INFO - Coordinator for group/heartbeat_group is BrokerMetadata(nodeId='coordinator-1', host='localhost', port=9092, rack=None)
2025-05-12 00:22:56,875 - INFO - Discovered coordinator coordinator-1 for group heartbeat_group
2025-05-12 00:22:56,875 - INFO - Starting new heartbeat thread
2025-05-12 00:22:56,878 - INFO - Revoking previously assigned partitions set() for group heartbeat_group
2025-05-12 00:22:56,880 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,881 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,983 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:22:57,032 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:23:00,107 - INFO - Elected group leader -- performing partition assignments using range
2025-05-12 00:23:00,222 - INFO - Successfully joined group heartbeat_group with generation 21
2025-05-12 00:23:00,223 - INFO - Updated partition assignment: [TopicPartition(topic='heartbeat', partition=0)]
2025-05-12 00:23:00,224 - INFO - Setting newly assigned partitions {TopicPartition(topic='heartbeat', partition=0)} for group heartbeat_group
2025-05-12 00:28:45,077 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:45.057939', 'heart_rate': 78}
2025-05-12 00:28:46,088 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:46.073904', 'heart_rate': 61}
2025-05-12 00:28:46,095 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:46.073904', 'heart_rate': 61}
2025-05-12 00:28:47,102 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:47.085645', 'heart_rate': 82}
2025-05-12 00:28:47,110 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:47.085645', 'heart_rate': 82}
2025-05-12 00:28:48,114 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:48.098652', 'heart_rate': 70}
2025-05-12 00:28:48,134 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:48.098652', 'heart_rate': 70}
2025-05-12 00:28:49,122 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:28:49.105044', 'heart_rate': 74}
2025-05-12 00:28:49,128 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:28:49.105044', 'heart_rate': 74}
2025-05-12 00:28:50,169 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:50.122478', 'heart_rate': 98}
2025-05-12 00:28:50,245 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:50.122478', 'heart_rate': 98}
2025-05-12 00:28:51,155 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:51.140942', 'heart_rate': 99}
2025-05-12 00:28:51,163 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:51.140942', 'heart_rate': 99}
2025-05-12 00:28:52,246 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:52.154224', 'heart_rate': 91}
2025-05-12 00:28:52,273 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:52.154224', 'heart_rate': 91}
2025-05-12 00:28:53,257 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:53.248289', 'heart_rate': 89}
2025-05-12 00:28:53,264 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:53.248289', 'heart_rate': 89}
2025-05-12 00:28:54,263 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:54.254340', 'heart_rate': 88}
2025-05-12 00:28:54,270 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:28:54.254340', 'heart_rate': 88}
2025-05-12 00:28:55,285 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:55.262998', 'heart_rate': 82}
2025-05-12 00:28:55,325 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:28:55.262998', 'heart_rate': 82}
2025-05-12 00:28:58,854 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:56.280655', 'heart_rate': 85}
2025-05-12 00:28:58,862 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:56.280655', 'heart_rate': 85}
2025-05-12 00:28:58,958 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:57.295450', 'heart_rate': 85}
2025-05-12 00:28:58,965 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:57.295450', 'heart_rate': 85}
2025-05-12 00:28:59,003 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:58.318674', 'heart_rate': 99}
2025-05-12 00:28:59,011 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:28:58.318674', 'heart_rate': 99}
2025-05-12 00:28:59,340 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:59.328277', 'heart_rate': 74}
2025-05-12 00:28:59,347 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:28:59.328277', 'heart_rate': 74}
2025-05-12 00:29:00,383 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:00.339263', 'heart_rate': 85}
2025-05-12 00:29:00,393 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:00.339263', 'heart_rate': 85}
2025-05-12 00:29:01,387 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:01.375383', 'heart_rate': 99}
2025-05-12 00:29:01,393 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:01.375383', 'heart_rate': 99}
2025-05-12 00:29:02,390 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:02.380402', 'heart_rate': 82}
2025-05-12 00:29:02,396 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:02.380402', 'heart_rate': 82}
2025-05-12 00:29:03,409 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:03.390128', 'heart_rate': 72}
2025-05-12 00:29:03,425 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:03.390128', 'heart_rate': 72}
2025-05-12 00:29:04,416 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:04.406074', 'heart_rate': 66}
2025-05-12 00:29:04,435 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:04.406074', 'heart_rate': 66}
2025-05-12 00:29:05,428 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:05.413720', 'heart_rate': 90}
2025-05-12 00:29:05,444 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:05.413720', 'heart_rate': 90}
2025-05-12 00:29:06,461 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:06.445699', 'heart_rate': 99}
2025-05-12 00:29:06,486 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:06.445699', 'heart_rate': 99}
2025-05-12 00:29:07,460 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:07.451585', 'heart_rate': 81}
2025-05-12 00:29:07,469 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:07.451585', 'heart_rate': 81}
2025-05-12 00:29:08,470 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:08.457702', 'heart_rate': 84}
2025-05-12 00:29:08,475 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:08.457702', 'heart_rate': 84}
2025-05-12 00:29:09,477 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:09.468575', 'heart_rate': 83}
2025-05-12 00:29:09,484 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:09.468575', 'heart_rate': 83}
2025-05-12 00:29:10,485 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:10.475329', 'heart_rate': 86}
2025-05-12 00:29:10,490 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:10.475329', 'heart_rate': 86}
2025-05-12 00:29:11,492 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:11.483675', 'heart_rate': 62}
2025-05-12 00:29:11,499 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:11.483675', 'heart_rate': 62}
2025-05-12 00:29:12,502 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:12.492659', 'heart_rate': 74}
2025-05-12 00:29:12,509 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:12.492659', 'heart_rate': 74}
2025-05-12 00:29:13,506 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:13.498399', 'heart_rate': 100}
2025-05-12 00:29:13,515 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:13.498399', 'heart_rate': 100}
2025-05-12 00:29:14,514 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:14.503390', 'heart_rate': 63}
2025-05-12 00:29:14,521 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:14.503390', 'heart_rate': 63}
2025-05-12 00:29:15,528 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:15.510858', 'heart_rate': 60}
2025-05-12 00:29:15,543 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:15.510858', 'heart_rate': 60}
2025-05-12 00:29:16,536 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:16.519440', 'heart_rate': 97}
2025-05-12 00:29:16,554 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:16.519440', 'heart_rate': 97}
2025-05-12 00:29:17,546 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:17.535666', 'heart_rate': 70}
2025-05-12 00:29:17,553 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:17.535666', 'heart_rate': 70}
2025-05-12 00:29:18,569 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:18.560233', 'heart_rate': 77}
2025-05-12 00:29:18,587 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:18.560233', 'heart_rate': 77}
2025-05-12 00:29:19,581 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:19.573221', 'heart_rate': 94}
2025-05-12 00:29:19,587 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:19.573221', 'heart_rate': 94}
2025-05-12 00:29:20,586 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:20.578458', 'heart_rate': 96}
2025-05-12 00:29:20,596 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:20.578458', 'heart_rate': 96}
2025-05-12 00:29:21,630 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:21.601416', 'heart_rate': 62}
2025-05-12 00:29:21,646 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:21.601416', 'heart_rate': 62}
2025-05-12 00:29:22,628 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:22.616778', 'heart_rate': 97}
2025-05-12 00:29:22,636 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:22.616778', 'heart_rate': 97}
2025-05-12 00:29:23,638 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:23.629508', 'heart_rate': 91}
2025-05-12 00:29:23,644 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:23.629508', 'heart_rate': 91}
2025-05-12 00:29:24,655 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:24.634209', 'heart_rate': 90}
2025-05-12 00:29:24,673 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:24.634209', 'heart_rate': 90}
2025-05-12 00:29:25,666 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:25.654256', 'heart_rate': 75}
2025-05-12 00:29:25,673 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:25.654256', 'heart_rate': 75}
2025-05-12 00:29:26,685 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:26.665631', 'heart_rate': 98}
2025-05-12 00:29:26,693 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:26.665631', 'heart_rate': 98}
2025-05-12 00:29:27,694 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:27.682944', 'heart_rate': 69}
2025-05-12 00:29:27,702 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:27.682944', 'heart_rate': 69}
2025-05-12 00:29:28,702 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:28.691753', 'heart_rate': 63}
2025-05-12 00:29:28,709 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:28.691753', 'heart_rate': 63}
2025-05-12 00:29:29,742 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:29.723389', 'heart_rate': 70}
2025-05-12 00:29:29,768 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:29.723389', 'heart_rate': 70}
2025-05-12 00:29:30,748 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:30.734246', 'heart_rate': 72}
2025-05-12 00:29:30,762 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:30.734246', 'heart_rate': 72}
2025-05-12 00:29:31,754 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:31.743539', 'heart_rate': 71}
2025-05-12 00:29:31,769 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:31.743539', 'heart_rate': 71}
2025-05-12 00:29:32,869 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:32.761257', 'heart_rate': 85}
2025-05-12 00:29:32,985 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:32.761257', 'heart_rate': 85}
2025-05-12 00:29:33,847 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:33.836402', 'heart_rate': 74}
2025-05-12 00:29:33,857 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:33.836402', 'heart_rate': 74}
2025-05-12 00:29:34,860 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:34.844280', 'heart_rate': 86}
2025-05-12 00:29:34,887 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:34.844280', 'heart_rate': 86}
2025-05-12 00:29:35,904 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:35.871688', 'heart_rate': 89}
2025-05-12 00:29:35,925 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:35.871688', 'heart_rate': 89}
2025-05-12 00:29:36,903 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:36.892716', 'heart_rate': 94}
2025-05-12 00:29:36,911 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:36.892716', 'heart_rate': 94}
2025-05-12 00:29:37,947 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:37.910659', 'heart_rate': 65}
2025-05-12 00:29:37,960 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:37.910659', 'heart_rate': 65}
2025-05-12 00:29:38,948 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:38.935345', 'heart_rate': 99}
2025-05-12 00:29:38,955 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:38.935345', 'heart_rate': 99}
2025-05-12 00:29:39,959 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:39.946019', 'heart_rate': 71}
2025-05-12 00:29:39,980 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:39.946019', 'heart_rate': 71}
2025-05-12 00:29:40,975 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:40.963522', 'heart_rate': 91}
2025-05-12 00:29:40,987 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:40.963522', 'heart_rate': 91}
2025-05-12 00:29:41,986 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:41.974070', 'heart_rate': 90}
2025-05-12 00:29:41,994 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:41.974070', 'heart_rate': 90}
2025-05-12 00:29:43,000 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:42.982879', 'heart_rate': 89}
2025-05-12 00:29:43,016 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:42.982879', 'heart_rate': 89}
2025-05-12 00:29:44,010 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:43.998695', 'heart_rate': 82}
2025-05-12 00:29:44,023 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:43.998695', 'heart_rate': 82}
2025-05-12 00:29:45,019 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:45.008719', 'heart_rate': 61}
2025-05-12 00:29:45,073 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:45.008719', 'heart_rate': 61}
2025-05-12 00:29:46,034 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:46.024001', 'heart_rate': 85}
2025-05-12 00:29:46,043 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:46.024001', 'heart_rate': 85}
2025-05-12 00:29:47,045 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:47.031994', 'heart_rate': 94}
2025-05-12 00:29:47,052 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:29:47.031994', 'heart_rate': 94}
2025-05-12 00:29:48,053 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:48.044098', 'heart_rate': 67}
2025-05-12 00:29:48,061 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:48.044098', 'heart_rate': 67}
2025-05-12 00:29:49,062 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:49.053145', 'heart_rate': 85}
2025-05-12 00:29:49,069 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:29:49.053145', 'heart_rate': 85}
2025-05-12 00:29:50,078 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:50.059025', 'heart_rate': 85}
2025-05-12 00:29:50,086 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:29:50.059025', 'heart_rate': 85}
2025-05-12 00:29:51,081 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:51.070911', 'heart_rate': 83}
2025-05-12 00:29:51,089 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:29:51.070911', 'heart_rate': 83}
2025-05-12 00:29:52,087 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:29:52.077610', 'heart_rate': 76}
